typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1022108,FALSE,8,kg,1022108,FALSE,1022108,FALSE,0,FALSE,1020058.245,,1020058.245,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,724,ESP,Spain,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4404047,FALSE,8,kg,4404047,FALSE,4404047,FALSE,0,FALSE,4393123.7,,4393123.7,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,752,SWE,Sweden,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,683859,FALSE,8,kg,683859,FALSE,683859,FALSE,0,FALSE,939683.837,,939683.837,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,764,THA,Thailand,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3085771,FALSE,8,kg,3085771,FALSE,3085771,FALSE,0,FALSE,3846003.492,,3846003.492,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,1.738,,1.738,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43378,FALSE,8,kg,43378,FALSE,43378,FALSE,0,FALSE,91546.003,,91546.003,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,818,EGY,Egypt,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1203,FALSE,8,kg,1203,FALSE,1203,FALSE,0,FALSE,844.177,,844.177,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,391,FALSE,8,kg,391,FALSE,391,FALSE,0,FALSE,1140.128,,1140.128,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,590649,FALSE,8,kg,590649,FALSE,590649,FALSE,0,FALSE,705933.603,,705933.603,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,208,DNK,Denmark,M,Import,858,URY,Uruguay,0,W00,World,H6,HS,TRUE,1006,Rice,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2000,FALSE,8,kg,2000,FALSE,2000,FALSE,0,FALSE,3657.806,,3657.806,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,228750772.827,TRUE,-1,N/A,0,FALSE,228750772.827,TRUE,0,FALSE,,131027392.157,131027392.157,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,12,DZA,Algeria,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9821,FALSE,8,kg,9821,FALSE,9821,FALSE,0,FALSE,,6261.195,6261.195,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,32,ARG,Argentina,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19066784,FALSE,8,kg,19066784,FALSE,19066784,FALSE,0,FALSE,,12461986.362,12461986.362,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,40,AUT,Austria,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33567,FALSE,8,kg,33567,FALSE,33567,FALSE,0,FALSE,,72555.822,72555.822,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19480,FALSE,8,kg,19480,FALSE,19480,FALSE,0,FALSE,,38752.467,38752.467,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,68,BOL,Bolivia (Plurinational State of),0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27065,FALSE,8,kg,27065,FALSE,27065,FALSE,0,FALSE,,10757.49,10757.49,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,,1.449,1.449,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,120,CMR,Cameroon,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,,14.49,14.49,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,124,CAN,Canada,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,385139,FALSE,8,kg,385139,FALSE,385139,FALSE,0,FALSE,,241819.653,241819.653,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,144,LKA,Sri Lanka,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18596,FALSE,8,kg,18596,FALSE,18596,FALSE,0,FALSE,,63150.987,63150.987,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,152,CHL,Chile,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,67245,FALSE,8,kg,67245,FALSE,67245,FALSE,0,FALSE,,207822.854,207822.854,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4072159,FALSE,8,kg,4072159,FALSE,4072159,FALSE,0,FALSE,,7455592.65,7455592.65,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,180,COD,Dem. Rep. of the Congo,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,136,FALSE,8,kg,136,FALSE,136,FALSE,0,FALSE,,95.635,95.635,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,188,CRI,Costa Rica,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4,FALSE,8,kg,4,FALSE,4,FALSE,0,FALSE,,15.939,15.939,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,470,FALSE,8,kg,470,FALSE,470,FALSE,0,FALSE,,396.306,396.306,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,231,ETH,Ethiopia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36,FALSE,8,kg,36,FALSE,36,FALSE,0,FALSE,,499.186,499.186,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,142.276,TRUE,-1,N/A,0,FALSE,142.276,TRUE,0,FALSE,,594.096,594.096,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20,FALSE,8,kg,20,FALSE,20,FALSE,0,FALSE,,15.215,15.215,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,288,GHA,Ghana,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8547970,FALSE,8,kg,8547970,FALSE,8547970,FALSE,0,FALSE,,6308095.651,6308095.651,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24000,FALSE,8,kg,24000,FALSE,24000,FALSE,0,FALSE,,47043.008,47043.008,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,360,IDN,Indonesia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5361,FALSE,8,kg,5361,FALSE,5361,FALSE,0,FALSE,,17399.776,17399.776,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,364,IRN,Iran,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1072,FALSE,8,kg,1072,FALSE,1072,FALSE,0,FALSE,,1499.731,1499.731,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,372,IRL,Ireland,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14,FALSE,8,kg,14,FALSE,14,FALSE,0,FALSE,,23.184,23.184,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7,FALSE,8,kg,7,FALSE,7,FALSE,0,FALSE,,5.072,5.072,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,388,JAM,Jamaica,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,61,FALSE,8,kg,61,FALSE,61,FALSE,0,FALSE,,579.606,579.606,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72523,FALSE,8,kg,72523,FALSE,72523,FALSE,0,FALSE,,289354.602,289354.602,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4238,FALSE,8,kg,4238,FALSE,4238,FALSE,0,FALSE,,11300.146,11300.146,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,480,MUS,Mauritius,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,4.347,4.347,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,484,MEX,Mexico,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,333,FALSE,8,kg,333,FALSE,333,FALSE,0,FALSE,,987.504,987.504,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,271451,FALSE,8,kg,271451,FALSE,271451,FALSE,0,FALSE,,616661.814,616661.814,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,524,NPL,Nepal,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5339,FALSE,8,kg,5339,FALSE,5339,FALSE,0,FALSE,,8267.357,8267.357,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44.551,TRUE,-1,N/A,0,FALSE,44.551,TRUE,0,FALSE,,178.953,178.953,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,562,NER,Niger,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24,FALSE,8,kg,24,FALSE,24,FALSE,0,FALSE,,92.737,92.737,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3999105,FALSE,8,kg,3999105,FALSE,3999105,FALSE,0,FALSE,,2968987.553,2968987.553,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,628,FALSE,8,kg,628,FALSE,628,FALSE,0,FALSE,,1389.606,1389.606,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,616,POL,Poland,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47,FALSE,8,kg,47,FALSE,47,FALSE,0,FALSE,,33.327,33.327,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,620,PRT,Portugal,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11,FALSE,8,kg,11,FALSE,11,FALSE,0,FALSE,,36.95,36.95,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,699,IND,India,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1370750,FALSE,8,kg,1370750,FALSE,1370750,FALSE,0,FALSE,,1601749.549,1601749.549,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,4.347,4.347,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,764,THA,Thailand,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,,23.184,23.184,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,768,TGO,Togo,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18366093,FALSE,8,kg,18366093,FALSE,18366093,FALSE,0,FALSE,,13642543.371,13642543.371,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,468,FALSE,8,kg,468,FALSE,468,FALSE,0,FALSE,,434.705,434.705,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2310000,FALSE,8,kg,2310000,FALSE,2310000,FALSE,0,FALSE,,1735897.942,1735897.942,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,800,UGA,Uganda,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12961,FALSE,8,kg,12961,FALSE,12961,FALSE,0,FALSE,,24603.556,24603.556,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,804,UKR,Ukraine,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,875000,FALSE,8,kg,875000,FALSE,875000,FALSE,0,FALSE,,612677.022,612677.022,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38038,FALSE,8,kg,38038,FALSE,38038,FALSE,0,FALSE,,126099.837,126099.837,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,158498810,FALSE,8,kg,158498810,FALSE,158498810,FALSE,0,FALSE,,74519782.981,74519782.981,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,854,BFA,Burkina Faso,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10645575,FALSE,8,kg,10645575,FALSE,10645575,FALSE,0,FALSE,,7931029.079,7931029.079,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,124,CAN,Canada,M,Import,858,URY,Uruguay,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,161,FALSE,8,kg,161,FALSE,161,FALSE,0,FALSE,,273.864,273.864,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,144,LKA,Sri Lanka,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4406522.274,TRUE,-1,N/A,0,FALSE,4406522.274,TRUE,0,FALSE,2626416.072,,2626416.072,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,144,LKA,Sri Lanka,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100.554,TRUE,-1,N/A,0,FALSE,100.554,TRUE,0,FALSE,96.332,,96.332,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,144,LKA,Sri Lanka,M,Import,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52.329,TRUE,-1,N/A,0,FALSE,52.329,TRUE,0,FALSE,86.67,,86.67,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,144,LKA,Sri Lanka,M,Import,699,IND,India,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4406369.391,TRUE,-1,N/A,0,FALSE,4406369.391,TRUE,0,FALSE,2626233.069,,2626233.069,6,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,37499143.33,31816644.578,37499143.33,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,32,ARG,Argentina,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80301555.985,FALSE,8,kg,80301555.985,FALSE,80301555.985,FALSE,0,FALSE,37031433.37,31520315.15,37031433.37,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,40,AUT,Austria,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,207.544,FALSE,8,kg,207.544,FALSE,207.544,FALSE,0,FALSE,3434.78,500,3434.78,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100.934,FALSE,8,kg,100.934,FALSE,100.934,FALSE,0,FALSE,2736,169.61,2736,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,22.63,1,22.63,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,124,CAN,Canada,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75592.54,FALSE,8,kg,75592.54,FALSE,75592.54,FALSE,0,FALSE,66821,56295.31,66821,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,152,CHL,Chile,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37.99,FALSE,8,kg,37.99,FALSE,37.99,FALSE,0,FALSE,577.58,75.98,577.58,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,39516.512,FALSE,8,kg,39516.512,FALSE,39516.512,FALSE,0,FALSE,80339.63,75022.52,80339.63,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,188,CRI,Costa Rica,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.815,FALSE,8,kg,4.815,FALSE,4.815,FALSE,0,FALSE,100.85,16.9,100.85,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.03,FALSE,8,kg,0.03,FALSE,0.03,FALSE,0,FALSE,4.4,0.44,4.4,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,208,DNK,Denmark,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.45,FALSE,8,kg,6.45,FALSE,6.45,FALSE,0,FALSE,606.96,5.43,606.96,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30.252,FALSE,8,kg,30.252,FALSE,30.252,FALSE,0,FALSE,1405.33,474.73,1405.33,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.45,FALSE,8,kg,1.45,FALSE,1.45,FALSE,0,FALSE,80.95,41.05,80.95,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,501,FALSE,8,kg,501,FALSE,501,FALSE,0,FALSE,1936.93,1830.21,1936.93,0,FALSE,TRUE,
C,A,20250101,2025,52,2025,152,CHL,Chile,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,1201,"Soya beans, whether or not broken",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,750,FALSE,8,kg,750,FALSE,750,FALSE,0,FALSE,4518,900,4518,0,FALSE,TRUE,
