typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"52393.928","52393.928","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"17897.803","17897.803","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","204","BEN","Benin","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"59435.983","59435.983","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"20538.573","20538.573","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","268","GEO","Georgia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"101708.652","101708.652","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"758088.732","758088.732","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","288","GHA","Ghana","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"28238.278","28238.278","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5199168.769","5199168.769","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","324","GIN","Guinea","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"114541.87","114541.87","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"53514.871","53514.871","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"82274.072","82274.072","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"229628.392","229628.392","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1267662.535","1267662.535","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","400","JOR","Jordan","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"42942.749","42942.749","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","430","LBR","Liberia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"82268.422","82268.422","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","508","MOZ","Mozambique","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"260130.026","260130.026","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"145516.968","145516.968","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"17762.205","17762.205","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"649889.458","649889.458","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","694","SLE","Sierra Leone","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"37462.331","37462.331","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","703","SVK","Slovakia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"33145.795","33145.795","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"849612.846","849612.846","0","false","true",
"C","A","20250101","2025","52","2025","196","CYP","Cyprus","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"854.267","854.267","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"372511846","372511846","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","24","AGO","Angola","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"132085","132085","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"59274224","59274224","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1778109","1778109","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1267993","1267993","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","178","COG","Congo","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"67998","67998","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"145040","145040","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1016","1016","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"173826","173826","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"15223","15223","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","233","EST","Estonia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"600151","600151","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11012","11012","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","251","FRA","France","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4132533","4132533","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","266","GAB","Gabon","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"168663","168663","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"33922438","33922438","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","288","GHA","Ghana","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"29043","29043","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"404556","404556","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","324","GIN","Guinea","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"105154","105154","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"17479682","17479682","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11817","11817","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1083526","1083526","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"94217","94217","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"530309","530309","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","440","LTU","Lithuania","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"961413","961413","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","442","LUX","Luxembourg","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"43913","43913","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"126326","126326","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","498","MDA","Rep. of Moldova","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"54611","54611","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"29404243","29404243","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","568","E19","Other Europe, nes","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1284619","1284619","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","579","NOR","Norway","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"368946","368946","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"36056051","36056051","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","620","PRT","Portugal","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"174362","174362","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","634","QAT","Qatar","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2317","2317","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1333877","1333877","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","703","SVK","Slovakia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"167457975","167457975","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","705","SVN","Slovenia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"568591","568591","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7618564","7618564","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1753710","1753710","4","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3146831","3146831","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","804","UKR","Ukraine","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"436273","436273","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","807","MKD","North Macedonia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"45316","45316","0","false","true",
"C","A","20250101","2025","52","2025","203","CZE","Czechia","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"245293","245293","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4127716808.098","4127716808.098","4","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","28","ATG","Antigua and Barbuda","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"76790.345","76790.345","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"834442.036","834442.036","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5163685.864","5163685.864","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"176351953.939","176351953.939","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"35013563.456","35013563.456","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","44","BHS","Bahamas","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"132454.934","132454.934","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"13359837.325","13359837.325","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2083834.935","2083834.935","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"281715.535","281715.535","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"22816797.231","22816797.231","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","120","CMR","Cameroon","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"39895.185","39895.185","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"51641169.007","51641169.007","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","132","CPV","Cabo Verde","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"74122.867","74122.867","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","152","CHL","Chile","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"38709.678","38709.678","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","156","CHN","China","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"348729825.79","348729825.79","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","170","COL","Colombia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"589735.669","589735.669","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","174","COM","Comoros","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"99628.54","99628.54","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","178","COG","Congo","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1104161.713","1104161.713","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"102917.119","102917.119","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"24809816.851","24809816.851","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1902641.174","1902641.174","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10274182.445","10274182.445","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"101345.745","101345.745","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"46737.986","46737.986","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","233","EST","Estonia","0","W00","World","H6","HS","true","02","Meat and edible meat offal","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"14732361.702","14732361.702","0","false","true",
